     0.600000    5.000000    0.597717    0.052293    0.171327    0.135747    0.193176
     0.700000    5.000000    0.697336    0.061009    0.168456    0.135200    0.198685
     0.800000    5.000000    0.796956    0.069725    0.165031    0.134570    0.204825
     0.900000    5.000000    0.896575    0.078440    0.161070    0.133903    0.211677
     1.000000    5.000000    0.996195    0.087156    0.156602    0.133259    0.219244
     1.100000    5.000000    1.095814    0.095871    0.151669    0.132731    0.227216
     1.200000    5.000000    1.195434    0.104587    0.146328    0.132483    0.234268
     1.300000    5.000000    1.295053    0.113302    0.140638    0.132861    0.235835
     1.400000    5.000000    1.394673    0.122018    0.134433    0.134584    0.218554
     1.500000    5.000000    1.494292    0.130734    0.126496    0.138215    0.162765
     1.600000    5.000000    1.593912    0.139449    0.115314    0.141778    0.094356
     1.700000    5.000000    1.693531    0.148165    0.102180    0.143674    0.062174
     1.800000    5.000000    1.793150    0.156880    0.087967    0.145307    0.058592
     1.900000    5.000000    1.892770    0.165596    0.072189    0.147634    0.066297
     2.000000    5.000000    1.992389    0.174311    0.054515    0.150496    0.077292
     2.100000    5.000000    2.092009    0.183027    0.035773    0.152534    0.088117
     2.200000    5.000000    2.191628    0.191743    0.019217    0.150803    0.096587
     2.300000    5.000000    2.291248    0.200458    0.010478    0.141932    0.100989
     2.400000    5.000000    2.390867    0.209174    0.012531    0.126327    0.101203
     2.500000    5.000000    2.490487    0.217889    0.021542    0.108980    0.099212
     2.600000    5.000000    2.590106    0.226605    0.031846    0.094052    0.097103
     2.700000    5.000000    2.689726    0.235321    0.040573    0.082601    0.095804
     2.800000    5.000000    2.789345    0.244036    0.000000    0.074122    0.000000
     2.900000    5.000000    2.888965    0.252752    0.000000    0.067843    0.000000
     3.000000    5.000000    2.988584    0.261467    0.000000    0.063129    0.000000
     3.100000    5.000000    3.088204    0.270183    0.000000    0.059526    0.000000
     3.200000    5.000000    3.187823    0.278898    0.000000    0.056725    0.000000
     3.300000    5.000000    3.287443    0.287614    0.000000    0.054510    0.000000
     3.400000    5.000000    3.387062    0.296330    0.000000    0.052734    0.000000
     3.500000    5.000000    3.486681    0.305045    0.000000    0.051292    0.000000
     3.600000    5.000000    3.586301    0.313761    0.000000    0.050108    0.000000
     3.700000    5.000000    3.685920    0.322476    0.000000    0.049125    0.000000
     3.800000    5.000000    3.785540    0.331192    0.000000    0.048302    0.000000
     3.900000    5.000000    3.885159    0.339907    0.000000    0.047608    0.000000
     4.000000    5.000000    3.984779    0.348623    0.000000    0.047018    0.000000
     4.100000    5.000000    4.084398    0.357339    0.000000    0.046512    0.000000
     4.200000    5.000000    4.184018    0.366054    0.000000    0.046074    0.000000
     4.300000    5.000000    4.283637    0.374770    0.000000    0.045693    0.000000
     4.400000    5.000000    4.383257    0.383485    0.000000    0.045357    0.000000
     4.500000    5.000000    4.482876    0.392201    0.000000    0.045058    0.000000
     4.600000    5.000000    4.582496    0.400916    0.000000    0.044789    0.000000
     4.700000    5.000000    4.682115    0.409632    0.000000    0.044543    0.000000
     4.800000    5.000000    4.781735    0.418348    0.000000    0.044316    0.000000
     4.900000    5.000000    4.881354    0.427063    0.000000    0.044101    0.000000
     5.000000    5.000000    4.980973    0.435779    0.000000    0.043896    0.000000

     0.100000    7.000000    0.099255    0.012187    0.184333    0.126905    0.167129
     0.200000    7.000000    0.198509    0.024374    0.184576    0.127467    0.172252
     0.300000    7.000000    0.297764    0.036561    0.184223    0.127863    0.177414
     0.400000    7.000000    0.397018    0.048748    0.183251    0.128105    0.182976
     0.500000    7.000000    0.496273    0.060935    0.181648    0.128212    0.189042
     0.600000    7.000000    0.595528    0.073122    0.179410    0.128208    0.195699
     0.700000    7.000000    0.694782    0.085309    0.176542    0.128120    0.203050
     0.800000    7.000000    0.794037    0.097495    0.173058    0.127983    0.211206
     0.900000    7.000000    0.893292    0.109682    0.168982    0.127842    0.220259
     1.000000    7.000000    0.992546    0.121869    0.164351    0.127756    0.230192
     1.100000    7.000000    1.091801    0.134056    0.159220    0.127822    0.240583
     1.200000    7.000000    1.191055    0.146243    0.153675    0.128218    0.249680
     1.300000    7.000000    1.290310    0.158430    0.147814    0.129313    0.251536
     1.400000    7.000000    1.389565    0.170617    0.141481    0.131800    0.229784
     1.500000    7.000000    1.488819    0.182804    0.133398    0.135801    0.167082
     1.600000    7.000000    1.588074    0.194991    0.122392    0.138986    0.101777
     1.700000    7.000000    1.687328    0.207178    0.109854    0.140553    0.075545
     1.800000    7.000000    1.786583    0.219365    0.096416    0.141994    0.075004
     1.900000    7.000000    1.885838    0.231552    0.081661    0.144064    0.083905
     2.000000    7.000000    1.985092    0.243739    0.065324    0.146605    0.094977
     2.100000    7.000000    2.084347    0.255926    0.047956    0.148591    0.104982
     2.200000    7.000000    2.183602    0.268113    0.031770    0.147839    0.112031
     2.300000    7.000000    2.282856    0.280299    0.020990    0.141484    0.114942
     2.400000    7.000000    2.382111    0.292486    0.019139    0.128710    0.113882
     2.500000    7.000000    2.481365    0.304673    0.024827    0.112779    0.110745
     2.600000    7.000000    2.580620    0.316860    0.033394    0.097871    0.107644
     2.700000    7.000000    2.679875    0.329047    0.041452    0.085863    0.105604
     2.800000    7.000000    2.779129    0.341234    0.000000    0.076754    0.000000
     2.900000    7.000000    2.878384    0.353421    0.000000    0.069936    0.000000
     3.000000    7.000000    2.977638    0.365608    0.000000    0.064799    0.000000
     3.100000    7.000000    3.076893    0.377795    0.000000    0.060874    0.000000
     3.200000    7.000000    3.176148    0.389982    0.000000    0.057825    0.000000
     3.300000    7.000000    3.275402    0.402169    0.000000    0.055420    0.000000
     3.400000    7.000000    3.374657    0.414356    0.000000    0.053495    0.000000
     3.500000    7.000000    3.473912    0.426543    0.000000    0.051935    0.000000
     3.600000    7.000000    3.573166    0.438730    0.000000    0.050655    0.000000
     3.700000    7.000000    3.672421    0.450917    0.000000    0.049595    0.000000
     3.800000    7.000000    3.771675    0.463104    0.000000    0.048707    0.000000
     3.900000    7.000000    3.870930    0.475290    0.000000    0.047958    0.000000
     4.000000    7.000000    3.970185    0.487477    0.000000    0.047320    0.000000
     4.100000    7.000000    4.069439    0.499664    0.000000    0.046771    0.000000
     4.200000    7.000000    4.168694    0.511851    0.000000    0.046295    0.000000
     4.300000    7.000000    4.267948    0.524038    0.000000    0.045878    0.000000
     4.400000    7.000000    4.367203    0.536225    0.000000    0.045508    0.000000
     4.500000    7.000000    4.466458    0.548412    0.000000    0.045176    0.000000
     4.600000    7.000000    4.565712    0.560599    0.000000    0.044874    0.000000
     4.700000    7.000000    4.664967    0.572786    0.000000    0.044595    0.000000
     4.800000    7.000000    4.764222    0.584973    0.000000    0.044333    0.000000
     4.900000    7.000000    4.863476    0.597160    0.000000    0.044083    0.000000
     5.000000    7.000000    4.962731    0.609347    0.000000    0.043841    0.000000

     0.100000    9.000000    0.098769    0.015643    0.191024    0.117280    0.160589
     0.200000    9.000000    0.197538    0.031287    0.191570    0.118045    0.166739
     0.300000    9.000000    0.296307    0.046930    0.191478    0.118691    0.173062
     0.400000    9.000000    0.395075    0.062574    0.190718    0.119230    0.179939
     0.500000    9.000000    0.493844    0.078217    0.189275    0.119679    0.187491
     0.600000    9.000000    0.592613    0.093861    0.187139    0.120061    0.195831
     0.700000    9.000000    0.691382    0.109504    0.184314    0.120401    0.205087
     0.800000    9.000000    0.790151    0.125148    0.180816    0.120734    0.215400
     0.900000    9.000000    0.888920    0.140791    0.176670    0.121103    0.226886
     1.000000    9.000000    0.987688    0.156434    0.171922    0.121570    0.239521
     1.100000    9.000000    1.086457    0.172078    0.166641    0.122237    0.252769
     1.200000    9.000000    1.185226    0.187721    0.160940    0.123289    0.264391
     1.300000    9.000000    1.283995    0.203365    0.154963    0.125110    0.266841
     1.400000    9.000000    1.382764    0.219008    0.148559    0.128317    0.240717
     1.500000    9.000000    1.481533    0.234652    0.140392    0.132551    0.172753
     1.600000    9.000000    1.580301    0.250295    0.129602    0.135407    0.111502
     1.700000    9.000000    1.679070    0.265939    0.117587    0.136764    0.090447
     1.800000    9.000000    1.777839    0.281582    0.104825    0.138075    0.092589
     1.900000    9.000000    1.876608    0.297225    0.090972    0.139934    0.102692
     2.000000    9.000000    1.975377    0.312869    0.075819    0.142196    0.114009
     2.100000    9.000000    2.074146    0.328512    0.059724    0.144099    0.123465
     2.200000    9.000000    2.172914    0.344156    0.044140    0.144085    0.129386
     2.300000    9.000000    2.271683    0.359799    0.032030    0.139914    0.130961
     2.400000    9.000000    2.370452    0.375443    0.026708    0.130164    0.128593
     2.500000    9.000000    2.469221    0.391086    0.028673    0.116358    0.124126
     2.600000    9.000000    2.567990    0.406730    0.034873    0.102026    0.119751
     2.700000    9.000000    2.666759    0.422373    0.041868    0.089665    0.116680
     2.800000    9.000000    2.765527    0.438017    0.047861    0.079927    0.115129
     2.900000    9.000000    2.864296    0.453660    0.000000    0.072504    0.000000
     3.000000    9.000000    2.963065    0.469303    0.000000    0.066867    0.000000
     3.100000    9.000000    3.061834    0.484947    0.000000    0.062549    0.000000
     3.200000    9.000000    3.160603    0.500590    0.000000    0.059198    0.000000
     3.300000    9.000000    3.259372    0.516234    0.000000    0.056559    0.000000
     3.400000    9.000000    3.358140    0.531877    0.000000    0.054452    0.000000
     3.500000    9.000000    3.456909    0.547521    0.000000    0.052749    0.000000
