     3.500000    7.000000    3.473912    0.426543    0.049928    0.000000    0.000000    0.117871
     3.600000    7.000000    3.573166    0.438730    0.049863    0.000000    0.000000    0.121044
     3.700000    7.000000    3.672421    0.450917    0.049639    0.000000    0.000000    0.124361
     3.800000    7.000000    3.771675    0.463104    0.049293    0.000000    0.000000    0.127784
     3.900000    7.000000    3.870930    0.475290    0.048857    0.000000    0.000000    0.131282
     4.000000    7.000000    3.970185    0.487477    0.048352    0.000000    0.000000    0.134821
     4.100000    7.000000    4.069439    0.499664    0.047795    0.000000    0.000000    0.138372
     4.200000    7.000000    4.168694    0.511851    0.047198    0.000000    0.000000    0.141902
     4.300000    7.000000    4.267948    0.524038    0.046571    0.000000    0.000000    0.145379
     4.400000    7.000000    4.367203    0.536225    0.045922    0.000000    0.000000    0.148773
     4.500000    7.000000    4.466458    0.548412    0.045257    0.000000    0.000000    0.152051
     4.600000    7.000000    4.565712    0.560599    0.044580    0.000000    0.000000    0.155181
     4.700000    7.000000    4.664967    0.572786    0.043896    0.000000    0.000000    0.158130
     4.800000    7.000000    4.764222    0.584973    0.043208    0.000000    0.000000    0.160867
     4.900000    7.000000    4.863476    0.597160    0.042517    0.000000    0.000000    0.163363
     5.000000    7.000000    4.962731    0.609347    0.041827    0.000000    0.000000    0.165587

     0.100000    9.000000    0.098769    0.015643    0.000000    0.000000    0.000000    0.000000
     0.200000    9.000000    0.197538    0.031287    0.000000    0.000000    0.000000    0.000000
     0.300000    9.000000    0.296307    0.046930    0.000000    0.000000    0.000000    0.000000
     0.400000    9.000000    0.395075    0.062574    0.000000    0.000000    0.000000    0.000000
     0.500000    9.000000    0.493844    0.078217    0.000000    0.000000    0.000000    0.000000
     0.600000    9.000000    0.592613    0.093861    0.000000    0.000000    0.000000    0.000000
     0.700000    9.000000    0.691382    0.109504    0.000000    0.000000    0.000000    0.000000
     0.800000    9.000000    0.790151    0.125148    0.000000    0.000000    0.000000    0.000000
     0.900000    9.000000    0.888920    0.140791    0.000000    0.000000    0.000000    0.000000
     1.000000    9.000000    0.987688    0.156434    0.000000    0.000000    0.000000    0.000000
     1.100000    9.000000    1.086457    0.172078    0.000000    0.000000    0.000000    0.000000
     1.200000    9.000000    1.185226    0.187721    0.000000    0.000000    0.000000    0.000000
     1.300000    9.000000    1.283995    0.203365    0.000000    0.000000    0.000000    0.000000
     1.400000    9.000000    1.382764    0.219008    0.000000    0.000000    0.000000    0.000000
     1.500000    9.000000    1.481533    0.234652    0.000000    0.000000    0.000000    0.000000
     1.600000    9.000000    1.580301    0.250295    0.000000    0.000000    0.000000    0.000000
     1.700000    9.000000    1.679070    0.265939    0.000000    0.000000    0.000000    0.000000
     1.800000    9.000000    1.777839    0.281582    0.000000    0.000000    0.000000    0.000000
     1.900000    9.000000    1.876608    0.297225    0.000000    0.000000    0.000000    0.000000
     2.000000    9.000000    1.975377    0.312869    0.000000    0.000000    0.000000    0.000000
     2.100000    9.000000    2.074146    0.328512    0.000000    0.000000    0.000000    0.000000
     2.200000    9.000000    2.172914    0.344156    0.000000    0.000000    0.000000    0.000000
     2.300000    9.000000    2.271683    0.359799    0.000000    0.000000    0.000000    0.000000
     2.400000    9.000000    2.370452    0.375443    0.000000    0.000000    0.000000    0.000000
     2.500000    9.000000    2.469221    0.391086    0.000000    0.000000    0.000000    0.000000
     2.600000    9.000000    2.567990    0.406730    0.000000    0.000000    0.000000    0.000000
     2.700000    9.000000    2.666759    0.422373    0.000000    0.000000    0.000000    0.000000
     2.800000    9.000000    2.765527    0.438017    0.000000    0.000000    0.000000    0.000000
     2.900000    9.000000    2.864296    0.453660    0.037219    0.000000    0.000000    0.114879
     3.000000    9.000000    2.963065    0.469303    0.040956    0.000000    0.000000    0.115635
     3.100000    9.000000    3.061834    0.484947    0.043478    0.000000    0.000000    0.117151
     3.200000    9.000000    3.160603    0.500590    0.045130    0.000000    0.000000    0.119241
     3.300000    9.000000    3.259372    0.516234    0.046159    0.000000    0.000000    0.121766
     3.400000    9.000000    3.358140    0.531877    0.046738    0.000000    0.000000    0.124625
     3.500000    9.000000    3.456909    0.547521    0.046988    0.000000    0.000000    0.127739
     3.600000    9.000000    3.555678    0.563164    0.046997    0.000000    0.000000    0.131046
     3.700000    9.000000    3.654447    0.578808    0.046826    0.000000    0.000000    0.134493
     3.800000    9.000000    3.753216    0.594451    0.046521    0.000000    0.000000    0.138033
     3.900000    9.000000    3.851985    0.610094    0.046114    0.000000    0.000000    0.141623
     4.000000    9.000000    3.950753    0.625738    0.045631    0.000000    0.000000    0.145224
     4.100000    9.000000    4.049522    0.641381    0.045089    0.000000    0.000000    0.148795
     4.200000    9.000000    4.148291    0.657025    0.044504    0.000000    0.000000    0.152298
     4.300000    9.000000    4.247060    0.672668    0.043887    0.000000    0.000000    0.155694
     4.400000    9.000000    4.345829    0.688312    0.043245    0.000000    0.000000    0.158945
     4.500000    9.000000    4.444598    0.703955    0.042586    0.000000    0.000000    0.162013
     4.600000    9.000000    4.543366    0.719599    0.041916    0.000000    0.000000    0.164862
     4.700000    9.000000    4.642135    0.735242    0.041237    0.000000    0.000000    0.167456
     4.800000    9.000000    4.740904    0.750885    0.040554    0.000000    0.000000    0.169762
     4.900000    9.000000    4.839673    0.766529    0.039870    0.000000    0.000000    0.171751
     5.000000    9.000000    4.938442    0.782172    0.039186    0.000000    0.000000    0.173396

     0.100000   11.000000    0.098163    0.019081    0.000000    0.000000    0.000000    0.000000
     0.200000   11.000000    0.196325    0.038162    0.000000    0.000000    0.000000    0.000000
     0.300000   11.000000    0.294488    0.057243    0.000000    0.000000    0.000000    0.000000
     0.400000   11.000000    0.392651    0.076324    0.000000    0.000000    0.000000    0.000000
