0.06000000	2.75762000	0.49551000	-0.00201200	-0.00332100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.48830700	0.00000000	0.00000000	0.00000000	0.00008300	-0.00007200
0.06000000	2.79252700	0.49457900	-0.00183900	-0.00342400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.59642900	0.00000000	0.00000000	0.00000000	0.00008600	-0.00006600
0.06000000	2.82743300	0.49371000	-0.00166000	-0.00352500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.70811500	0.00000000	0.00000000	0.00000000	0.00009000	-0.00006100
0.06000000	2.86234000	0.49291200	-0.00147700	-0.00359100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.82129200	0.00000000	0.00000000	0.00000000	0.00009300	-0.00005500
0.06000000	2.89724700	0.49219100	-0.00129100	-0.00366500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.93324500	0.00000000	0.00000000	0.00000000	0.00009600	-0.00004800
0.06000000	2.93215300	0.49155800	-0.00110000	-0.00372500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.04063300	0.00000000	0.00000000	0.00000000	0.00009800	-0.00004200
0.06000000	2.96706000	0.49101500	-0.00090600	-0.00378000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.13962400	0.00000000	0.00000000	0.00000000	0.00010100	-0.00003500
0.06000000	3.00196600	0.49057100	-0.00070900	-0.00382100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.22607300	0.00000000	0.00000000	0.00000000	0.00010300	-0.00002700
0.06000000	3.03687300	0.49023000	-0.00051000	-0.00385100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.29584900	0.00000000	0.00000000	0.00000000	0.00010400	-0.00002000
0.06000000	3.07177900	0.48999200	-0.00031100	-0.00387100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.34527700	0.00000000	0.00000000	0.00000000	0.00010500	-0.00001200
0.06000000	3.10668600	0.48986500	-0.00011100	-0.00388100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.37154100	0.00000000	0.00000000	0.00000000	0.00010600	-0.00000400
0.06000000	3.14159300	0.48984500	-0.00008800	-0.00388300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.37308600	0.00000000	0.00000000	0.00000000	0.00010600	-0.00000300
0.06000000	3.17649900	0.48993200	0.00028800	-0.00387500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.34981400	0.00000000	0.00000000	0.00000000	0.00010500	0.00001100
0.06000000	3.21140600	0.49013000	0.00048800	-0.00385400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.30311700	0.00000000	0.00000000	0.00000000	0.00010400	0.00001900
0.06000000	3.24631200	0.49043300	0.00068700	-0.00382500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.23566300	0.00000000	0.00000000	0.00000000	0.00010300	0.00002600
